[1, 2, 5, 9, 21, 32, 46, 54, 57, 62, 64, 66, 66, 66, 66, 66, 66, 67, 67, 67, 67, 67, 67, 69, 69, 69]
[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 7, 13, 28, 43]
[1, 5, 16, 24, 42, 51, 58, 60, 63, 64, 64, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 67, 68, 68, 68, 68]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 2, 3, 3, 8, 15, 31, 44, 54, 58, 61, 61, 62, 64, 64, 64, 65, 65, 65, 65, 65, 65, 65, 66, 67]
[1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 8, 16, 26, 39, 50, 56, 58, 60, 62, 62, 64, 65, 65, 65, 65]
[1, 3, 6, 25, 36, 49, 55, 58, 60, 60, 63, 64, 64, 64, 66, 66, 67, 67, 67, 68, 68, 68, 68, 68, 68, 68]
[1, 2, 4, 5, 15, 28, 45, 50, 55, 57, 60, 61, 61, 61, 62, 63, 64, 64, 64, 64, 64, 64, 65, 66, 66, 66]
[1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
[1, 1, 1, 4, 9, 21, 40, 48, 52, 54, 54, 55, 57, 58, 59, 61, 63, 64, 65, 65, 65, 65, 68, 69, 69, 69]
[1, 2, 3, 4, 9, 20, 40, 48, 55, 58, 63, 63, 64, 64, 65, 65, 66, 66, 67, 68, 68, 68, 69, 69, 69, 69]
[1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 4, 5, 6, 8, 13, 22, 31, 47, 56, 59, 61, 62, 64, 64, 65, 66]
[1, 4, 15, 34, 47, 54, 56, 60, 62, 63, 64, 65, 66, 67, 67, 67, 69, 69, 69, 70, 71, 71, 72, 72, 73, 73]
[1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 7, 13, 27, 41, 48, 52, 57, 59, 61, 61, 62, 63, 63, 64, 66, 66]
[1, 3, 12, 29, 41, 49, 55, 57, 58, 58, 58, 60, 61, 61, 61, 61, 61, 62, 62, 62, 63, 63, 63, 63, 63, 63]
[1, 3, 6, 8, 20, 32, 44, 53, 59, 59, 62, 64, 65, 67, 67, 67, 68, 68, 69, 69, 69, 69, 70, 70, 70, 70]
[1, 2, 6, 10, 20, 40, 49, 52, 56, 56, 58, 59, 60, 60, 61, 62, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63]
[1, 2, 6, 10, 18, 38, 50, 59, 62, 63, 63, 64, 65, 66, 67, 68, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69]
[1, 2, 3, 6, 11, 20, 33, 48, 57, 61, 63, 64, 68, 68, 68, 68, 69, 69, 69, 69, 69, 69, 70, 71, 71, 71]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 5, 8, 11, 19, 36, 47, 57, 61, 61, 63, 64, 64, 64, 64]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 4, 8, 21, 38, 43, 53, 55, 60, 62, 63, 63, 64, 64, 64, 65, 65, 66, 66, 67, 69, 69, 69, 69, 69, 69]
[1, 5, 14, 29, 43, 51, 55, 55, 62, 63, 63, 64, 65, 65, 66, 66, 66, 66, 66, 66, 66, 67, 67, 67, 68, 69]
[1, 3, 6, 15, 33, 42, 48, 50, 52, 55, 57, 59, 60, 63, 65, 66, 66, 66, 66, 67, 67, 67, 67, 67, 67, 67]
