[1, 16, 82, 235, 364, 431, 466, 491, 523, 539, 551, 559, 567, 575, 579, 588, 594, 598, 604, 606, 609, 612, 617, 617, 617, 619]
[1, 27, 73, 197, 366, 434, 479, 504, 532, 560, 575, 584, 592, 596, 600, 607, 614, 615, 620, 625, 626, 627, 630, 633, 634, 638]
[1, 1, 3, 6, 7, 10, 20, 77, 193, 335, 441, 493, 519, 547, 560, 574, 588, 598, 603, 605, 609, 612, 614, 617, 621, 623]
[1, 3, 7, 20, 75, 160, 305, 426, 486, 517, 547, 559, 573, 588, 599, 609, 615, 620, 622, 628, 629, 630, 630, 631, 632, 633]
[1, 1, 2, 4, 4, 4, 4, 5, 21, 95, 284, 435, 516, 548, 569, 588, 607, 616, 622, 624, 632, 635, 640, 644, 649, 654]
[1, 1, 1, 2, 11, 44, 142, 346, 477, 548, 592, 618, 642, 653, 661, 666, 670, 672, 674, 677, 678, 679, 679, 680, 680, 680]
[1, 2, 2, 4, 10, 38, 148, 315, 414, 476, 508, 530, 552, 573, 581, 587, 594, 598, 601, 605, 609, 612, 614, 618, 620, 622]
[1, 1, 3, 23, 62, 190, 345, 432, 482, 508, 533, 549, 560, 568, 577, 582, 591, 594, 598, 604, 610, 614, 618, 620, 622, 623]
[1, 2, 3, 36, 126, 317, 439, 503, 536, 555, 568, 591, 598, 606, 612, 617, 621, 626, 628, 629, 629, 633, 634, 635, 637, 639]
[1, 2, 12, 62, 194, 339, 425, 479, 508, 528, 549, 563, 573, 582, 587, 591, 594, 596, 600, 604, 607, 610, 612, 613, 617, 618]
[1, 2, 3, 56, 123, 305, 408, 487, 530, 549, 558, 567, 577, 585, 591, 594, 600, 604, 608, 611, 613, 614, 616, 619, 620, 621]
[1, 12, 57, 177, 340, 426, 483, 514, 535, 555, 572, 587, 594, 602, 607, 610, 615, 618, 620, 623, 627, 629, 631, 631, 632, 633]
[1, 59, 134, 323, 425, 474, 515, 540, 558, 568, 576, 582, 593, 601, 603, 609, 614, 615, 619, 626, 627, 630, 631, 634, 637, 640]
[1, 26, 120, 283, 400, 464, 498, 526, 546, 563, 582, 586, 591, 591, 592, 595, 597, 603, 604, 605, 607, 608, 609, 610, 614, 618]
[1, 3, 10, 60, 138, 309, 433, 489, 526, 549, 566, 584, 592, 610, 616, 620, 626, 628, 631, 635, 638, 639, 639, 641, 641, 641]
[1, 2, 4, 37, 105, 271, 418, 491, 529, 552, 576, 586, 595, 601, 605, 613, 622, 627, 630, 633, 635, 635, 637, 639, 640, 642]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 14, 92, 213, 397, 487, 535, 561, 572, 588]
[1, 1, 3, 6, 8, 22, 65, 242, 412, 482, 520, 560, 574, 585, 600, 609, 617, 619, 623, 625, 627, 629, 632, 638, 641, 641]
[1, 3, 3, 3, 3, 4, 5, 6, 15, 25, 77, 208, 355, 456, 499, 520, 537, 550, 561, 575, 581, 584, 590, 596, 600, 604]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 4, 21, 92, 266, 405, 469, 511, 540, 568, 578, 582, 591, 599, 603, 607, 610, 614, 616, 617, 620, 624, 626, 628, 630, 630]
[1, 1, 3, 3, 5, 23, 56, 187, 348, 437, 487, 515, 533, 549, 560, 567, 572, 579, 586, 591, 597, 597, 602, 606, 608, 608]
[1, 11, 23, 76, 158, 352, 473, 522, 554, 573, 585, 604, 610, 619, 625, 629, 633, 636, 639, 639, 642, 642, 643, 645, 646, 647]
[1, 1, 3, 4, 17, 57, 166, 342, 455, 509, 547, 564, 577, 589, 594, 605, 613, 619, 625, 632, 635, 639, 642, 644, 645, 645]
[1, 1, 3, 10, 25, 102, 253, 422, 512, 558, 584, 596, 605, 613, 626, 628, 633, 635, 639, 641, 644, 646, 647, 652, 655, 658]
