[1, 22, 53, 65, 69, 72, 74, 74, 75, 75, 75, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76]
[1, 18, 48, 63, 67, 70, 71, 71, 72, 73, 74, 75, 75, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76]
[1, 28, 44, 59, 66, 67, 70, 71, 71, 71, 71, 71, 71, 71, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72]
[1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
[1, 2, 4, 16, 30, 46, 56, 61, 63, 67, 68, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69]
[1, 24, 49, 70, 76, 77, 80, 80, 80, 80, 80, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81]
[1, 21, 38, 56, 64, 68, 69, 70, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 72, 73, 73, 73, 74, 74, 74, 74]
[1, 28, 51, 57, 63, 69, 70, 72, 72, 72, 72, 72, 72, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]
[1, 18, 34, 51, 60, 64, 66, 68, 68, 70, 70, 72, 72, 73, 74, 74, 74, 74, 75, 75, 75, 75, 75, 75, 75, 75]
[1, 2, 3, 7, 25, 43, 56, 62, 63, 64, 65, 68, 69, 71, 71, 71, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72]
[1, 28, 59, 68, 73, 77, 78, 78, 78, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81]
[1, 23, 39, 59, 63, 65, 66, 68, 69, 70, 70, 71, 71, 71, 71, 71, 71, 71, 71, 72, 72, 72, 73, 74, 74, 74]
[1, 19, 36, 55, 60, 65, 67, 67, 67, 67, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70]
[1, 6, 10, 22, 41, 52, 58, 59, 59, 61, 63, 63, 64, 64, 65, 66, 66, 67, 67, 67, 67, 67, 67, 67, 67, 67]
[1, 17, 44, 67, 71, 76, 77, 77, 78, 78, 78, 78, 79, 79, 80, 80, 80, 80, 80, 81, 81, 81, 81, 81, 81, 81]
[1, 19, 51, 64, 72, 77, 77, 79, 79, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81]
[1, 16, 32, 49, 59, 67, 70, 72, 73, 73, 73, 74, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75]
[1, 21, 49, 69, 75, 78, 78, 79, 79, 79, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81]
[1, 25, 52, 63, 74, 74, 76, 80, 80, 80, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81]
[1, 13, 32, 50, 59, 62, 64, 64, 65, 66, 66, 66, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 69, 69, 69, 69]
[1, 25, 53, 61, 71, 72, 74, 74, 74, 76, 76, 76, 76, 76, 76, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77]
[1, 12, 22, 43, 55, 60, 66, 67, 68, 68, 70, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71]
[1, 21, 49, 66, 72, 77, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81]
[1, 23, 53, 68, 70, 74, 77, 77, 77, 77, 78, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81]
[1, 23, 43, 66, 73, 73, 76, 76, 77, 78, 79, 79, 80, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81]
