[1, 4, 5, 5, 5, 5, 6, 7, 8, 10, 10, 11, 15, 21, 28, 32, 35, 36, 36, 36, 37, 37, 38, 39, 39, 39]
[1, 1, 2, 2, 3, 3, 5, 6, 6, 7, 8, 11, 12, 21, 22, 26, 28, 28, 31, 32, 32, 32, 32, 33, 33, 33]
[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 4, 5, 6, 9, 10, 12, 21, 29, 30, 31, 31, 31, 31, 31, 32]
[1, 10, 20, 25, 27, 29, 29, 30, 32, 32, 32, 33, 33, 33, 33, 34, 35, 35, 35, 36, 36, 36, 36, 37, 37, 38]
[1, 4, 4, 5, 7, 8, 8, 8, 9, 11, 12, 14, 14, 19, 25, 29, 29, 30, 30, 31, 31, 32, 32, 32, 32, 32]
[1, 2, 2, 3, 3, 6, 6, 7, 7, 7, 8, 10, 11, 15, 17, 18, 19, 21, 22, 23, 25, 26, 28, 29, 31, 32]
[1, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 6, 6, 7, 7, 8, 10, 11, 13, 19, 22, 23, 25, 28, 29]
[1, 7, 11, 15, 22, 28, 29, 29, 31, 31, 31, 31, 33, 33, 33, 33, 33, 33, 33, 33, 34, 35, 36, 37, 38, 38]
[1, 2, 2, 3, 3, 3, 3, 3, 5, 7, 8, 8, 8, 8, 8, 9, 20, 25, 32, 33, 35, 35, 36, 39, 41, 41]
[1, 2, 2, 2, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
[1, 2, 2, 2, 2, 2, 3, 4, 6, 15, 16, 20, 20, 22, 27, 28, 29, 30, 30, 32, 34, 34, 35, 35, 35, 35]
[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 4, 4, 5, 7, 9]
[1, 1, 2, 2, 2, 4, 6, 6, 7, 8, 10, 10, 13, 17, 20, 24, 25, 25, 28, 29, 29, 30, 30, 31, 31, 32]
[1, 2, 3, 4, 8, 16, 20, 25, 25, 26, 27, 28, 28, 29, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]
[1, 4, 8, 18, 27, 29, 30, 33, 35, 36, 37, 38, 38, 40, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41]
[1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
[1, 2, 2, 2, 3, 4, 7, 17, 22, 26, 27, 27, 27, 27, 28, 29, 31, 32, 32, 32, 33, 33, 33, 33, 35, 35]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 6, 10, 12, 16, 17, 18, 21, 21, 22, 24, 25, 26, 27]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 2, 2, 2, 2, 3, 5, 6, 7, 9, 10, 10, 11, 15, 16, 16, 17, 17, 17, 19, 21, 24, 26, 27, 28, 28]
[1, 7, 9, 9, 13, 17, 17, 20, 22, 24, 27, 29, 30, 32, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
[1, 2, 3, 3, 3, 3, 3, 4, 7, 11, 15, 22, 24, 30, 32, 34, 34, 34, 35, 35, 35, 36, 36, 36, 38, 39]
[1, 6, 15, 21, 27, 31, 31, 31, 31, 31, 31, 33, 33, 36, 36, 36, 36, 37, 37, 38, 38, 39, 39, 39, 39, 39]
[1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 5, 14, 21, 22, 26, 29, 31, 31, 32, 33, 33, 34, 35, 35, 36, 36]
[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
