[1, 22, 59, 76, 81, 84, 86, 87, 87, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91]
[1, 27, 57, 72, 76, 76, 77, 78, 78, 78, 79, 79, 79, 79, 79, 79, 80, 82, 83, 83, 83, 83, 83, 83, 83, 83]
[1, 27, 54, 67, 74, 76, 78, 79, 80, 81, 82, 83, 83, 83, 83, 83, 83, 84, 84, 84, 84, 84, 84, 84, 84, 84]
[1, 13, 25, 46, 62, 67, 72, 73, 75, 77, 77, 77, 77, 77, 77, 77, 77, 78, 78, 78, 78, 78, 79, 79, 79, 79]
[1, 4, 9, 27, 50, 65, 68, 72, 75, 75, 76, 76, 77, 77, 77, 77, 77, 77, 77, 78, 78, 78, 78, 78, 78, 78]
[1, 19, 48, 69, 73, 74, 76, 79, 79, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81]
[1, 24, 53, 69, 73, 75, 76, 78, 80, 80, 80, 80, 82, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]
[1, 11, 28, 52, 58, 64, 70, 73, 75, 75, 76, 77, 79, 79, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80]
[1, 2, 3, 4, 9, 20, 45, 58, 65, 71, 72, 72, 73, 73, 73, 75, 75, 75, 76, 77, 77, 77, 77, 77, 77, 77]
[1, 9, 19, 44, 60, 70, 71, 73, 74, 77, 77, 79, 79, 79, 79, 79, 79, 80, 80, 80, 80, 80, 80, 80, 80, 80]
[1, 26, 57, 77, 83, 86, 87, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 2, 3, 13, 37, 57, 66, 69, 72, 72, 74, 76, 77, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78]
[1, 36, 64, 75, 79, 81, 83, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85]
[1, 9, 21, 46, 64, 69, 72, 75, 76, 77, 77, 78, 79, 79, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80]
[1, 20, 34, 53, 60, 68, 71, 75, 76, 78, 80, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81]
[1, 23, 58, 72, 77, 78, 80, 83, 83, 83, 85, 86, 86, 86, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87]
[1, 19, 42, 62, 70, 72, 75, 76, 76, 78, 78, 78, 79, 79, 79, 80, 80, 80, 81, 81, 81, 81, 81, 81, 81, 81]
[1, 23, 58, 76, 82, 85, 86, 86, 86, 87, 87, 88, 89, 89, 90, 90, 90, 91, 91, 91, 91, 91, 91, 91, 91, 91]
[1, 25, 56, 70, 76, 80, 81, 82, 82, 82, 82, 83, 83, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]
[1, 11, 16, 38, 59, 66, 72, 73, 75, 79, 79, 80, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 21, 53, 74, 85, 85, 86, 86, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87]
[1, 23, 56, 73, 82, 85, 86, 88, 88, 88, 88, 89, 90, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91]
[1, 10, 17, 46, 58, 67, 69, 70, 73, 75, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 80, 80, 80, 80, 80, 80]
