[1, 54, 173, 323, 392, 426, 451, 461, 468, 472, 475, 481, 486, 486, 489, 491, 491, 493, 494, 494, 494, 494, 494, 494, 494, 494]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 28, 71, 178, 282, 338, 370, 391, 411, 425, 430, 435, 441, 443, 447, 450, 453, 455, 457, 460, 460, 461, 461, 462, 463, 463]
[1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
[1, 2, 2, 3, 3, 3, 3, 4, 11, 13, 14, 34, 107, 225, 298, 329, 358, 386, 399, 413, 421, 429, 432, 433, 436, 440]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 2, 15, 57, 171, 272, 313, 346, 369, 390, 404, 411, 418, 425, 431, 434, 437, 440, 443, 446, 449, 449, 450, 451, 452, 452]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 26, 59, 167, 263, 329, 356, 379, 400, 413, 423, 428, 434, 435, 439, 444, 445, 445, 445, 448, 450, 450, 452, 453, 454, 455]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 34, 71, 153, 261, 333, 364, 384, 395, 405, 413, 418, 428, 437, 438, 441, 445, 450, 453, 454, 454, 457, 457, 458, 459, 463]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 3, 29, 83, 185, 280, 327, 362, 384, 400, 414, 420, 424, 430, 436, 439, 443, 447, 448, 448, 451, 451, 454, 455, 456, 457]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 70, 168, 306, 358, 380, 399, 411, 419, 431, 432, 434, 440, 445, 450, 451, 455, 456, 457, 458, 458, 459, 459, 463, 463, 463]
[1, 1, 1, 2, 62, 168, 296, 371, 408, 421, 436, 448, 454, 455, 457, 460, 464, 466, 467, 470, 470, 471, 472, 473, 474, 475]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
