[1, 14, 33, 84, 123, 140, 151, 161, 166, 169, 171, 171, 172, 172, 173, 174, 174, 175, 175, 176, 176, 176, 176, 176, 176, 176]
[1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
[1, 29, 80, 132, 155, 166, 175, 177, 178, 179, 180, 181, 181, 182, 183, 183, 184, 184, 184, 184, 185, 185, 187, 187, 187, 187]
[1, 2, 2, 2, 2, 2, 3, 5, 19, 66, 116, 150, 162, 170, 177, 180, 182, 183, 183, 183, 183, 184, 184, 184, 184, 184]
[1, 2, 5, 30, 105, 154, 164, 171, 176, 178, 179, 179, 180, 181, 183, 184, 184, 184, 184, 184, 185, 185, 185, 187, 187, 187]
[1, 9, 17, 52, 114, 136, 150, 158, 162, 169, 171, 174, 179, 180, 180, 180, 180, 180, 181, 181, 181, 181, 181, 181, 181, 181]
[1, 22, 71, 127, 151, 166, 167, 169, 172, 174, 176, 177, 177, 179, 180, 180, 180, 180, 181, 181, 181, 182, 182, 182, 182, 182]
[1, 19, 41, 92, 137, 145, 155, 162, 168, 171, 171, 171, 171, 171, 172, 173, 174, 174, 174, 174, 174, 174, 175, 176, 177, 177]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 27, 85, 135, 148, 157, 164, 169, 171, 175, 178, 180, 180, 181, 182, 182, 182, 182, 182, 182, 182, 182, 182, 182, 182, 183]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 2, 10, 41, 97, 134, 154, 163, 167, 175, 176, 178, 181, 182, 182, 182, 183, 183, 184, 184, 184, 184, 184, 184, 184, 184]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 29, 77, 135, 151, 158, 164, 169, 173, 174, 176, 177, 179, 180, 180, 180, 180, 180, 180, 181, 181, 181, 181, 181, 181, 181]
[1, 6, 12, 41, 105, 132, 153, 157, 161, 166, 168, 170, 171, 172, 172, 173, 174, 175, 175, 177, 177, 177, 177, 177, 177, 177]
[1, 20, 73, 136, 156, 169, 174, 176, 179, 181, 184, 184, 184, 184, 185, 185, 185, 186, 186, 186, 187, 187, 187, 187, 187, 187]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 19, 85, 131, 153, 162, 170, 173, 176, 179, 181, 185, 185, 185, 185, 186, 186, 186, 187, 187, 187, 188, 188, 188, 188, 188]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 7, 22, 72, 121, 147, 154, 161, 165, 166, 168, 168, 168, 168, 171, 173, 173, 173, 174, 175, 178, 178, 178, 179, 180, 180]
